merchant_id,business_name,industry,industry_risk_weight,business_type,business_age_days,monthly_revenue,chargeback_rate,country,region,has_website,has_social_media,onboarding_date,is_fraud,fraud_type,risk_score_x,risk_score_y,decision,risk_factors
MERCH_00002929,Prime Cafe Co,Food & Beverage,0.9,Sole Proprietorship,320,23493.87,0.0,GB,International,True,True,2025-03-30 04:06:30.584259,False,,,20.5,APPROVE,
MERCH_00002930,Global Market Co,Retail,1.0,LLC,518,12232.62,0.0,DE,International,False,False,2024-09-13 04:06:30.584801,False,,,21.7,APPROVE,No website presence
MERCH_00002931,Global Shop,Retail,1.0,LLC,53,183661.71,0.0386,CA,Quebec,True,True,2025-12-22 04:06:30.585066,False,,,38.2,REVIEW,New business: 53 days; Elevated chargeback rate: 3.86%
MERCH_00002932,Destinations LLC,Travel,1.5,Sole Proprietorship,1309,139583.36,0.0498,US,West,True,True,2022-07-15 04:06:30.585307,False,,,32.71,REVIEW,Elevated chargeback rate: 4.98%
MERCH_00002933,Care Corp,Services,1.1,Sole Proprietorship,38,63884.98,0.0596,CA,Ontario,True,True,2026-01-06 04:06:30.585614,False,,,44.15,REVIEW,New business: 38 days; Elevated chargeback rate: 5.96%
MERCH_00002934,Elite Support,Services,1.1,Corporation,30,30016.35,0.0003,US,Southeast,False,False,2026-01-14 04:06:30.585935,False,,,24.9,APPROVE,New business: 30 days; No website presence
MERCH_00002935,Goods Services,Retail,1.0,Corporation,352,19268.598117708254,0.0315,US,Midwest,False,True,2025-09-20 04:06:30.586257,True,bustout,,35.7,REVIEW,Elevated chargeback rate: 3.15%; No website presence
MERCH_00002936,Mart Co,Retail,1.0,LLC,246,50417.56,0.0,US,Northeast,True,True,2025-06-12 04:06:30.586572,False,,,15.45,APPROVE,
MERCH_00002937,Journeys Corp,Travel,1.5,Sole Proprietorship,400,185827.06,0.0071,US,Northeast,True,True,2025-01-09 04:06:30.586881,False,,,22.96,APPROVE,
MERCH_00002938,Prime Dining Co,Food & Beverage,0.9,Partnership,695,46588.5,0.0037,FR,International,True,True,2024-03-20 04:06:30.587195,False,,,13.75,APPROVE,
MERCH_00002939,First Support,Services,1.1,LLC,464,75286.1,0.0567,US,West,False,True,2024-11-06 04:06:30.587504,False,,,36.9,REVIEW,Elevated chargeback rate: 5.67%; No website presence
MERCH_00002940,Superior Software,Digital Goods,1.8,Sole Proprietorship,396,58533.5,0.0215,US,Southeast,True,True,2025-01-13 04:06:30.587808,False,,,37.07,REVIEW,Elevated chargeback rate: 2.15%
MERCH_00002941,Market LLC,Retail,1.0,LLC,80,257076.66,0.0,US,West,True,True,2025-11-25 04:06:30.588120,False,,,21.45,APPROVE,New business: 80 days
MERCH_00002942,Elite Cyber,E-commerce,1.3,Partnership,304,642324.5187466096,0.0144,US,Northeast,True,True,2024-12-02 04:06:30.588427,True,bustout,,30.81,REVIEW,
MERCH_00002943,Digital Ltd,Digital Goods,1.8,Corporation,666,9360.91,0.0199,GB,International,True,True,2024-04-18 04:06:30.588710,False,,,36.82,REVIEW,
MERCH_00002944,First Store Solutions,Retail,1.0,Sole Proprietorship,405,177529.12,0.037,US,Midwest,True,False,2025-01-04 04:06:30.589037,False,,,30.45,REVIEW,Elevated chargeback rate: 3.70%
MERCH_00002945,Elite Cyber Solutions,E-commerce,1.3,Sole Proprietorship,1048,81726.37,0.0,US,Southwest,True,True,2023-04-02 04:06:30.589370,False,,,16.06,APPROVE,
MERCH_00002946,Elite Software,Digital Goods,1.8,Sole Proprietorship,30,55612.64,0.0232,US,Southeast,True,False,2026-01-14 04:06:30.589685,False,,,46.32,REVIEW,New business: 30 days; Elevated chargeback rate: 2.32%
MERCH_00002947,Pro Online,E-commerce,1.3,LLC,64,81751.63,0.0,CA,Quebec,False,True,2025-12-11 04:06:30.589991,False,,,28.81,APPROVE,New business: 64 days; No website presence
MERCH_00002948,Global Digital Ltd,E-commerce,1.3,Sole Proprietorship,153,103866.8,0.0059,Other,International,True,True,2025-09-13 04:06:30.590303,False,,,30.31,REVIEW,
MERCH_00002949,Advanced Shop Inc,Retail,1.0,LLC,216,48921.12,0.0037,US,Southwest,True,True,2025-07-12 04:06:30.590631,False,,,15.45,APPROVE,
MERCH_00002950,Advanced Care Inc,Services,1.1,LLC,455,500000.0,0.0467,US,West,True,False,2024-11-15 04:06:30.590957,False,,,31.4,REVIEW,Elevated chargeback rate: 4.67%
MERCH_00002951,Online Services,E-commerce,1.3,Corporation,37,5000.0,0.031,US,Midwest,True,True,2026-01-07 04:06:30.591262,False,,,45.56,REVIEW,New business: 37 days; Elevated chargeback rate: 3.10%
MERCH_00002952,Smart Voyages Solutions,Travel,1.5,LLC,690,391917.53,0.0025,US,West,True,True,2024-03-25 04:06:30.591590,False,,,19.46,APPROVE,
MERCH_00002953,Global Casino Solutions,Gambling,2.5,LLC,252,86913.4,0.0245,US,Southeast,True,False,2025-06-06 04:06:30.591918,False,,,46.99,REVIEW,High-risk industry: Gambling; Elevated chargeback rate: 2.45%
MERCH_00002954,Advanced Consulting,Services,1.1,LLC,30,196332.91,0.0249,DE,International,True,False,2026-01-14 04:06:30.592211,False,,,40.65,REVIEW,New business: 30 days; Elevated chargeback rate: 2.49%
MERCH_00002955,First Eats Ltd,Food & Beverage,0.9,LLC,495,203463.16,0.0217,US,Southeast,True,True,2024-10-06 04:06:30.592538,False,,,28.5,APPROVE,Elevated chargeback rate: 2.17%
MERCH_00002956,Prime Kitchen,Food & Beverage,0.9,LLC,459,5654.05,0.0,CA,BC,True,True,2024-11-11 04:06:30.592846,False,,,17.75,APPROVE,
MERCH_00002957,Journeys Corp,Travel,1.5,Sole Proprietorship,206,13764.07,0.0466,US,Southwest,True,True,2025-07-22 04:06:30.593153,False,,,41.46,REVIEW,Elevated chargeback rate: 4.66%
MERCH_00002958,Smart Kitchen Corp,Food & Beverage,0.9,LLC,864,67830.21,0.061,Other,International,True,True,2023-10-03 04:06:30.593461,False,,,36.0,REVIEW,Elevated chargeback rate: 6.10%
MERCH_00002959,Pro Tech Corp,Digital Goods,1.8,LLC,343,112583.22,0.0206,US,Southwest,False,True,2025-03-07 04:06:30.593791,False,,,40.82,REVIEW,Elevated chargeback rate: 2.06%; No website presence
MERCH_00002960,Global Mart Ltd,Retail,1.0,LLC,207,135449.69,0.0,US,Northeast,False,True,2025-07-21 04:06:30.594129,False,,,16.95,APPROVE,No website presence
MERCH_00002961,Mart Solutions,Retail,1.0,Corporation,90,424915.25,0.0,DE,International,True,False,2025-11-15 04:06:30.594413,False,,,20.45,APPROVE,
MERCH_00002962,Superior Digital LLC,Digital Goods,1.8,LLC,65,49008.97,0.0,US,Southeast,True,True,2025-12-10 04:06:30.594737,False,,,31.57,REVIEW,New business: 65 days
MERCH_00002963,Virtual Ltd,E-commerce,1.3,LLC,397,127871.82,0.008,US,Southwest,True,True,2025-01-12 04:06:30.595043,False,,,21.06,APPROVE,
MERCH_00002964,Global Store LLC,Retail,1.0,LLC,236,8688.35,0.0018,US,Southwest,True,True,2025-06-22 04:06:30.595371,False,,,20.45,APPROVE,
MERCH_00002965,Global Kitchen,Food & Beverage,0.9,LLC,770,36096.8,0.0452,US,West,False,True,2024-01-05 04:06:30.595678,False,,,28.5,APPROVE,Elevated chargeback rate: 4.52%; No website presence
MERCH_00002966,Pro Cyber Corp,E-commerce,1.3,Partnership,39,44725.98,0.0596,US,Southeast,False,False,2022-06-10 04:06:30.596009,True,shell_company,,52.06,REVIEW,New business: 39 days; Elevated chargeback rate: 5.96%; No website presence
MERCH_00002967,Prime Mart,Retail,1.0,LLC,863,7521.37,0.0129,US,Northeast,True,False,2023-10-04 04:06:30.596323,False,,,27.7,APPROVE,
MERCH_00002968,Goods Solutions,Retail,1.0,Sole Proprietorship,1119,5000.0,0.0322,US,Southeast,True,False,2023-01-21 04:06:30.596627,False,,,33.95,REVIEW,Elevated chargeback rate: 3.22%
MERCH_00002969,Elite Cafe Ltd,Food & Beverage,0.9,Partnership,86,114368.44,0.0227,US,Southwest,True,True,2025-11-19 04:06:30.596953,False,,,36.75,REVIEW,New business: 86 days; Elevated chargeback rate: 2.27%
MERCH_00002970,Global Bistro Solutions,Food & Beverage,0.9,Sole Proprietorship,255,5000.0,0.0129,US,Northeast,True,True,2025-06-03 04:06:30.597282,False,,,35.5,REVIEW,
MERCH_00002971,Market Group,Retail,1.0,LLC,85,169636.72,0.0121,US,Southeast,False,True,2025-11-20 04:06:30.597587,False,,,35.45,REVIEW,New business: 85 days; No website presence
MERCH_00002972,First Voyages,Travel,1.5,Partnership,302,24011.54,0.0032,US,Southeast,True,False,2025-04-17 04:06:30.597894,False,,,23.71,APPROVE,
MERCH_00002973,Smart Advisory,Services,1.1,Sole Proprietorship,271,37632.6,0.0,US,Southeast,True,True,2025-05-18 04:06:30.598206,False,,,16.4,APPROVE,
MERCH_00002974,Prime Digital Inc,E-commerce,1.3,Partnership,1826,500000.0,0.0485,US,Southwest,True,False,2021-02-13 04:06:30.598535,False,,,31.81,REVIEW,Elevated chargeback rate: 4.85%
MERCH_00002975,Global Crypto,Cryptocurrency,3.0,LLC,68,61343.34,0.0184,US,West,False,True,2025-12-07 04:06:30.598839,False,,,52.0,REVIEW,High-risk industry: Cryptocurrency; New business: 68 days; No website presence
MERCH_00002976,First Tech,Digital Goods,1.8,Corporation,448,500000.0,0.0194,US,West,False,True,2024-11-22 04:06:30.599305,False,,,32.32,REVIEW,No website presence
MERCH_00002977,Pro Care Co,Services,1.1,Sole Proprietorship,87,21322.97,0.0226,US,Midwest,True,True,2025-11-18 04:06:30.599671,False,,,40.15,REVIEW,New business: 87 days; Elevated chargeback rate: 2.26%
MERCH_00002978,Goods Group,Retail,1.0,LLC,452,155942.0,0.0058,DE,International,True,True,2024-11-18 04:06:30.599977,False,,,19.2,APPROVE,
MERCH_00002979,Prime Mart Group,Retail,1.0,Sole Proprietorship,500,31901.17,0.0047,GB,International,True,False,2024-10-01 04:06:30.600290,False,,,15.2,APPROVE,
MERCH_00002980,Superior Market Corp,Retail,1.0,Corporation,187,262441.43,0.0,US,West,False,True,2025-08-10 04:06:30.600557,False,,,16.95,APPROVE,No website presence
MERCH_00002981,Pro Online Inc,E-commerce,1.3,Partnership,777,166693.81,0.0068,US,Northeast,True,True,2023-12-29 04:06:30.600711,False,,,19.56,APPROVE,
MERCH_00002982,Superior Consulting,Services,1.1,Partnership,80,60756.67,0.0,US,Southwest,True,False,2025-12-03 04:06:30.600852,True,shell_company,,25.9,APPROVE,New business: 80 days
MERCH_00002983,Smart Advisory,Services,1.1,LLC,68,72449.78,0.0222,CA,Quebec,False,True,2025-12-07 04:06:30.600993,False,,,40.65,REVIEW,New business: 68 days; Elevated chargeback rate: 2.22%; No website presence
MERCH_00002984,Pro Coin Corp,Cryptocurrency,3.0,LLC,148,123359.37,0.0034,US,West,False,True,2025-09-18 04:06:30.601149,False,,,39.0,REVIEW,High-risk industry: Cryptocurrency; No website presence
MERCH_00002985,Superior Store LLC,Retail,1.0,Sole Proprietorship,30,43721.32,0.0076,US,Southeast,True,True,2026-01-14 04:06:30.601300,False,,,27.95,APPROVE,New business: 30 days
MERCH_00002986,Dining Ltd,Food & Beverage,0.9,Corporation,30,53234.68,0.0,US,West,True,True,2026-01-14 04:06:30.601443,False,,,23.0,APPROVE,New business: 30 days
MERCH_00002987,Global Advisory,Services,1.1,Sole Proprietorship,569,46890.59,0.0,US,Southeast,True,True,2024-07-24 04:06:30.601584,False,,,18.15,APPROVE,
MERCH_00002988,Smart Web Ltd,E-commerce,1.3,LLC,244,118902.25,0.051,US,Southwest,True,True,2025-06-14 04:06:30.601736,False,,,39.56,REVIEW,Elevated chargeback rate: 5.10%
MERCH_00002989,Elite Shop Co,Retail,1.0,Sole Proprietorship,337,39092.98,0.0106,US,Midwest,False,False,2025-03-13 04:06:30.601887,False,,,29.45,APPROVE,No website presence
MERCH_00002990,Pro Cafe Group,Food & Beverage,0.9,Sole Proprietorship,681,500000.0,0.0502,US,West,True,False,2024-04-03 04:06:30.602038,False,,,34.5,REVIEW,Elevated chargeback rate: 5.02%
MERCH_00002991,Digital LLC,E-commerce,1.3,Partnership,1709,500000.0,0.0,US,Southwest,False,True,2021-06-10 04:06:30.602175,False,,,17.56,APPROVE,No website presence
MERCH_00002992,Digital Services,E-commerce,1.3,Sole Proprietorship,108,47165.82,0.0039,US,Midwest,False,True,2025-10-28 04:06:30.602311,False,,,24.31,APPROVE,No website presence
MERCH_00002993,First Web Solutions,E-commerce,1.3,Partnership,173,15308.22,0.0125,US,Southeast,False,False,2025-08-24 04:06:30.602458,False,,,38.81,REVIEW,No website presence
MERCH_00002994,Elite Store Solutions,Retail,1.0,LLC,391,160073.99,0.0014,US,Midwest,True,True,2025-01-18 04:06:30.602610,False,,,13.2,APPROVE,
MERCH_00002995,Global Shop Inc,Retail,1.0,LLC,315,85510.84,0.0,US,West,True,True,2025-04-04 04:06:30.602756,False,,,15.45,APPROVE,
MERCH_00002996,Elite Block Services,Cryptocurrency,3.0,Sole Proprietorship,52,500000.0,0.0,US,Southeast,False,False,2024-12-24 04:06:30.602904,True,shell_company,,45.5,REVIEW,High-risk industry: Cryptocurrency; New business: 52 days; No website presence
MERCH_00002997,Superior Digital,E-commerce,1.3,Sole Proprietorship,30,17285.46,0.0146,GB,International,False,True,2026-01-14 04:06:30.603031,False,,,41.81,REVIEW,New business: 30 days; No website presence
MERCH_00002998,Smart Apps,Digital Goods,1.8,LLC,299,54115.12,0.0061,US,West,True,True,2025-04-20 04:06:30.603199,False,,,30.57,REVIEW,
MERCH_00002999,Smart Cyber,E-commerce,1.3,Sole Proprietorship,325,157664.37,0.0004,GB,International,True,True,2025-03-25 04:06:30.603335,False,,,19.31,APPROVE,
MERCH_00003000,Superior Online Solutions,E-commerce,1.3,Sole Proprietorship,201,5000.0,0.0,US,Northeast,True,True,2025-07-27 04:06:30.603643,False,,,23.31,APPROVE,
MERCH_00003001,Advanced Store,Retail,1.5,Sole Proprietorship,451,147510.2670765517,0.00555,US,Southwest,True,False,2024-11-19 04:06:30.603947,True,transaction_laundering,,26.46,APPROVE,
MERCH_00003002,Casino Solutions,Gambling,2.5,Sole Proprietorship,576,500000.0,0.0159,CA,Ontario,True,True,2024-07-17 04:06:30.604226,False,,,37.99,REVIEW,High-risk industry: Gambling
MERCH_00003003,Market Group,Retail,1.0,Corporation,363,31517.28,0.0249,US,West,True,True,2025-02-15 04:06:30.604507,False,,,31.7,REVIEW,Elevated chargeback rate: 2.49%
MERCH_00003004,Support LLC,Services,1.1,Corporation,30,5000.0,0.0508,US,Northeast,False,False,2026-01-14 04:06:30.604787,True,identity_theft,,51.15,REVIEW,New business: 30 days; Elevated chargeback rate: 5.08%; No website presence
MERCH_00003005,Digital Solutions,E-commerce,1.3,Sole Proprietorship,73,15270.28,0.0,US,West,True,True,2025-12-02 04:06:30.605065,False,,,29.31,APPROVE,New business: 73 days
MERCH_00003006,Care Corp,Services,1.1,Corporation,290,166552.52,0.0,US,Northeast,True,True,2025-04-29 04:06:30.605343,False,,,16.4,APPROVE,
MERCH_00003007,Online Ltd,E-commerce,1.3,LLC,1880,354502.41,0.0,US,West,True,True,2020-12-21 04:06:30.605617,False,,,14.56,APPROVE,
MERCH_00003008,Store Co,Retail,1.0,Corporation,789,266534.93,0.0155,US,Southwest,True,False,2023-12-17 04:06:30.605882,False,,,22.7,APPROVE,
MERCH_00003009,Smart Advisory LLC,Services,1.1,LLC,65,5000.0,0.0124,US,Midwest,True,True,2025-12-10 04:06:30.606173,False,,,37.4,REVIEW,New business: 65 days
MERCH_00003010,Elite Goods Services,Retail,1.0,Partnership,337,460354.48,0.002,US,West,False,False,2025-03-13 04:06:30.606455,False,,,17.95,APPROVE,No website presence
MERCH_00003011,Trips Ltd,Travel,1.5,LLC,108,27940.55,0.0201,DE,International,True,True,2025-10-28 04:06:30.606722,False,,,41.96,REVIEW,Elevated chargeback rate: 2.01%
MERCH_00003012,Advanced Coin,Cryptocurrency,3.0,Sole Proprietorship,334,8817.132524427063,0.0405,FR,International,True,False,2025-06-23 04:06:30.606960,True,bustout,,55.75,REVIEW,High-risk industry: Cryptocurrency; Elevated chargeback rate: 4.05%
MERCH_00003013,Pro Software,Digital Goods,1.8,Corporation,1576,8335.46,0.0,DE,International,True,True,2021-10-21 04:06:30.607303,False,,,25.32,APPROVE,
MERCH_00003014,Smart Voyages,Travel,1.5,Corporation,151,57225.68,0.0517,US,Southeast,True,True,2025-09-15 04:06:30.607740,False,,,44.46,REVIEW,Elevated chargeback rate: 5.17%
MERCH_00003015,Consulting Inc,Services,1.1,Sole Proprietorship,289,217454.27,0.0378,US,Midwest,True,True,2025-04-30 04:06:30.608226,False,,,32.65,REVIEW,Elevated chargeback rate: 3.78%
MERCH_00003016,Advisory Corp,Services,1.1,LLC,451,250669.39,0.0,FR,International,True,True,2024-11-19 04:06:30.608642,False,,,15.65,APPROVE,
MERCH_00003017,Trips Corp,Travel,1.5,Partnership,73,123318.95,0.0,US,Southeast,True,True,2025-12-02 04:06:30.609115,False,,,26.21,APPROVE,New business: 73 days
MERCH_00003018,Global Web Co,E-commerce,1.3,LLC,295,47226.51,0.0006,US,Southeast,True,True,2025-04-24 04:06:30.609412,False,,,18.31,APPROVE,
MERCH_00003019,Chain Ltd,Cryptocurrency,3.0,Corporation,572,135990.51,0.0368,FR,International,False,False,2024-07-21 04:06:30.609691,False,,,54.0,REVIEW,High-risk industry: Cryptocurrency; Elevated chargeback rate: 3.68%; No website presence
MERCH_00003020,Prime Kitchen Solutions,Food & Beverage,0.9,LLC,371,282084.02,0.0,US,Southeast,True,True,2025-02-07 04:06:30.609986,False,,,12.25,APPROVE,
MERCH_00003021,Journeys Ltd,Travel,1.5,Corporation,1106,500000.0,0.0575,CA,BC,True,False,2023-02-03 04:06:30.610294,False,,,39.21,REVIEW,Elevated chargeback rate: 5.75%
MERCH_00003022,Global Store,Retail,1.0,LLC,375,500000.0,0.0,DE,International,True,False,2025-02-03 04:06:30.610490,False,,,15.2,APPROVE,
MERCH_00003023,Superior Goods,Retail,1.0,LLC,143,33006.43,0.0122,Other,International,True,True,2025-09-23 04:06:30.610643,False,,,37.45,REVIEW,
MERCH_00003024,Online Corp,E-commerce,1.3,LLC,30,103900.54,0.0,Other,International,True,False,2026-01-14 04:06:30.610786,False,,,29.31,APPROVE,New business: 30 days
MERCH_00003025,Pro Destinations,Travel,1.5,Sole Proprietorship,108,14948.61,0.0,FR,International,True,True,2025-10-28 04:06:30.610926,False,,,29.71,APPROVE,
MERCH_00003026,Pro Consulting Solutions,Services,1.1,Sole Proprietorship,903,335181.14,0.0,US,Northeast,True,True,2023-08-25 04:06:30.611093,False,,,12.65,APPROVE,
MERCH_00003027,Mart Inc,Retail,1.0,Partnership,281,500000.0,0.0473,US,West,False,False,2025-05-08 04:06:30.611247,False,,,34.2,REVIEW,Elevated chargeback rate: 4.73%; No website presence
MERCH_00003028,Global Virtual,E-commerce,1.3,Sole Proprietorship,310,123387.46,0.0238,US,Midwest,True,False,2025-04-09 04:06:30.611398,False,,,35.56,REVIEW,Elevated chargeback rate: 2.38%
MERCH_00003029,Cafe Solutions,Food & Beverage,0.9,LLC,316,87450.06,0.0107,US,Midwest,True,True,2025-04-03 04:06:30.611576,False,,,24.5,APPROVE,
MERCH_00003030,Market LLC,Retail,1.0,LLC,591,87438.6,0.0,US,Midwest,True,False,2024-07-02 04:06:30.611812,False,,,14.2,APPROVE,
MERCH_00003031,Pro Store Solutions,Retail,1.0,LLC,216,369984.67362210905,0.020399999999999998,US,Southwest,True,True,2025-12-26 04:06:30.612069,True,bustout,,34.2,REVIEW,Elevated chargeback rate: 2.04%
MERCH_00003032,Elite Bistro,Food & Beverage,0.9,Sole Proprietorship,253,20130.17,0.0,CA,Ontario,True,False,2025-06-05 04:06:30.612323,False,,,21.0,APPROVE,
MERCH_00003033,Pro Care Services,Services,1.1,Sole Proprietorship,705,31109.76,0.0,US,Northeast,True,False,2024-03-10 04:06:30.612570,False,,,15.15,APPROVE,
MERCH_00003034,Goods Co,Retail,1.0,LLC,36,9178.04,0.0274,US,Southwest,True,True,2026-01-08 04:06:30.612727,False,,,42.7,REVIEW,New business: 36 days; Elevated chargeback rate: 2.74%
MERCH_00003035,Smart Market,Retail,1.0,LLC,573,135022.25,0.0,US,Southwest,True,True,2024-07-20 04:06:30.612884,False,,,13.2,APPROVE,
MERCH_00003036,Software Inc,Digital Goods,1.8,Sole Proprietorship,30,500000.0,0.0,US,Southwest,True,True,2026-01-14 04:06:30.613034,False,,,29.07,APPROVE,New business: 30 days
MERCH_00003037,First Shop Co,Retail,1.0,LLC,147,224822.68,0.0,Other,International,True,True,2025-09-19 04:06:30.613192,False,,,23.95,APPROVE,
MERCH_00003038,Elite Care,Services,1.1,Corporation,30,54986.7,0.007,US,West,True,True,2026-01-14 04:06:30.613343,False,,,27.4,APPROVE,New business: 30 days
MERCH_00003039,Global Online Solutions,E-commerce,1.3,Partnership,289,242794.62,0.0414,DE,International,True,True,2025-04-30 04:06:30.613493,False,,,35.56,REVIEW,Elevated chargeback rate: 4.14%
MERCH_00003040,Elite Digital Services,Digital Goods,1.8,LLC,115,500000.0,0.0518,CA,Prairies,True,False,2025-10-21 04:06:30.613658,False,,,48.82,REVIEW,Elevated chargeback rate: 5.18%
MERCH_00003041,Advanced Kitchen Services,Food & Beverage,0.9,LLC,481,101533.44,0.0431,US,Northeast,False,True,2024-10-20 04:06:30.613819,False,,,30.0,REVIEW,Elevated chargeback rate: 4.31%; No website presence
MERCH_00003042,Destinations Group,Travel,1.5,Sole Proprietorship,105,38863.35,0.005,US,West,True,True,2025-10-31 04:06:30.613970,False,,,29.71,APPROVE,
MERCH_00003043,Block Co,Cryptocurrency,3.0,Corporation,172,7736.95,0.0072,US,Southeast,True,True,2025-08-25 04:06:30.614119,False,,,47.5,REVIEW,High-risk industry: Cryptocurrency
MERCH_00003044,First Care,Services,1.1,LLC,1153,42394.87,0.0,US,Southwest,True,True,2022-12-18 04:06:30.614268,False,,,14.15,APPROVE,
MERCH_00003045,Tech Inc,Digital Goods,1.8,Sole Proprietorship,314,41459.94,0.0064,US,Midwest,True,True,2025-04-05 04:06:30.614418,False,,,33.07,REVIEW,
