merchant_id,risk_score,decision,industry_risk,business_age_risk,chargeback_risk,velocity_risk,geographic_risk,pattern_risk,risk_factors,scored_at
MERCH_00003075,30.95,REVIEW,4.761904761904761,40,50,20,25,50,,2026-02-13 04:12:09.654118
MERCH_00003076,37.31,REVIEW,19.047619047619047,15,75,20,35,50,Elevated chargeback rate: 2.45%; No website presence,2026-02-13 04:12:09.701786
MERCH_00003077,38.65,REVIEW,9.523809523809526,80,75,20,20,0,New business: 68 days; Elevated chargeback rate: 3.17%,2026-02-13 04:12:09.751527
MERCH_00003078,32.4,REVIEW,9.523809523809526,80,50,20,20,0,New business: 30 days,2026-02-13 04:12:09.801956
MERCH_00003079,34.31,REVIEW,19.047619047619047,80,30,20,20,50,New business: 39 days,2026-02-13 04:12:09.850218
MERCH_00003080,25.5,APPROVE,0.0,80,10,20,20,50,New business: 30 days,2026-02-13 04:12:09.901473
MERCH_00003081,41.15,REVIEW,9.523809523809526,80,75,20,20,25,New business: 82 days; Elevated chargeback rate: 2.24%,2026-02-13 04:12:09.953601
MERCH_00003082,13.65,APPROVE,9.523809523809526,15,10,20,30,0,,2026-02-13 04:12:10.007863
MERCH_00003083,22.45,APPROVE,4.761904761904761,80,10,20,30,0,New business: 30 days,2026-02-13 04:12:10.062556
MERCH_00003084,34.9,REVIEW,9.523809523809526,80,50,20,30,15,New business: 30 days,2026-02-13 04:12:10.117240
MERCH_00003085,40.06,REVIEW,19.047619047619047,60,75,20,30,15,Elevated chargeback rate: 2.77%,2026-02-13 04:12:10.163757
MERCH_00003086,52.46,REVIEW,28.57142857142857,80,95,20,20,50,New business: 54 days; Elevated chargeback rate: 5.27%,2026-02-13 04:12:10.212067
MERCH_00003087,30.0,REVIEW,0.0,60,50,20,20,25,,2026-02-13 04:12:10.264322
MERCH_00003088,14.7,APPROVE,4.761904761904761,25,10,20,35,0,,2026-02-13 04:12:10.313850
MERCH_00003089,47.0,REVIEW,50.000000000000014,25,95,20,30,25,Elevated chargeback rate: 5.40%,2026-02-13 04:12:10.366593
MERCH_00003090,38.45,REVIEW,4.761904761904761,15,75,20,75,50,Elevated chargeback rate: 3.08%; No website presence,2026-02-13 04:12:10.403417
MERCH_00003091,24.81,APPROVE,19.047619047619047,40,30,20,20,15,,2026-02-13 04:12:10.439855
MERCH_00003092,27.96,APPROVE,28.57142857142857,25,10,20,70,50,,2026-02-13 04:12:10.475686
MERCH_00003093,39.65,REVIEW,9.523809523809526,40,95,20,40,0,Elevated chargeback rate: 6.98%,2026-02-13 04:12:10.520921
MERCH_00003094,24.7,APPROVE,4.761904761904761,25,30,20,35,50,,2026-02-13 04:12:10.567508
MERCH_00003095,18.45,APPROVE,4.761904761904761,60,10,20,20,0,,2026-02-13 04:12:10.617045
MERCH_00003096,30.0,REVIEW,0.0,60,50,20,20,25,,2026-02-13 04:12:10.673655
MERCH_00003097,40.74,REVIEW,76.19047619047619,60,10,20,50,50,High-risk industry: Gambling; No website presence,2026-02-13 04:12:10.725892
MERCH_00003098,23.46,APPROVE,28.57142857142857,15,10,20,40,50,,2026-02-13 04:12:10.775014
MERCH_00003099,40.82,REVIEW,42.857142857142854,40,75,20,35,0,Elevated chargeback rate: 2.36%; No website presence,2026-02-13 04:12:10.824970
MERCH_00003100,48.25,REVIEW,0.0,80,95,20,45,40,New business: 52 days; Elevated chargeback rate: 6.90%; No website presence,2026-02-13 04:12:10.871683
MERCH_00003101,45.96,REVIEW,28.57142857142857,60,75,20,35,50,Elevated chargeback rate: 4.09%; No website presence,2026-02-13 04:12:10.918768
MERCH_00003102,29.9,APPROVE,9.523809523809526,15,75,20,30,0,Elevated chargeback rate: 2.85%,2026-02-13 04:12:10.969382
MERCH_00003103,35.71,REVIEW,28.57142857142857,15,75,20,35,15,Elevated chargeback rate: 2.18%; No website presence,2026-02-13 04:12:11.019883
MERCH_00003104,36.75,REVIEW,0.0,40,75,20,55,25,Elevated chargeback rate: 2.09%; No website presence,2026-02-13 04:12:11.073220
MERCH_00003105,34.21,REVIEW,28.57142857142857,25,75,20,20,0,Elevated chargeback rate: 4.47%,2026-02-13 04:12:11.125112
MERCH_00003106,37.56,REVIEW,19.047619047619047,60,75,20,20,0,Elevated chargeback rate: 2.18%,2026-02-13 04:12:11.179436
MERCH_00003107,26.56,APPROVE,19.047619047619047,25,50,20,25,0,,2026-02-13 04:12:11.227556
MERCH_00003108,31.31,REVIEW,19.047619047619047,60,30,20,30,40,,2026-02-13 04:12:11.277170
MERCH_00003109,19.45,APPROVE,4.761904761904761,40,10,20,35,25,No website presence,2026-02-13 04:12:11.331871
MERCH_00003110,31.7,REVIEW,4.761904761904761,40,75,20,20,0,Elevated chargeback rate: 2.08%,2026-02-13 04:12:11.384921
MERCH_00003111,40.64,REVIEW,35.71428571428572,25,75,20,30,40,Elevated chargeback rate: 4.70%,2026-02-13 04:12:11.438213
MERCH_00003112,21.71,APPROVE,28.57142857142857,40,10,20,20,15,,2026-02-13 04:12:11.491226
MERCH_00003113,37.7,REVIEW,4.761904761904761,40,75,20,30,50,Elevated chargeback rate: 3.46%,2026-02-13 04:12:11.543788
MERCH_00003114,54.32,REVIEW,42.857142857142854,80,75,20,60,50,New business: 71 days; Elevated chargeback rate: 2.61%,2026-02-13 04:12:11.595366
MERCH_00003115,37.81,REVIEW,19.047619047619047,60,50,20,35,50,No website presence,2026-02-13 04:12:11.645920
MERCH_00003116,21.06,APPROVE,19.047619047619047,25,10,20,20,50,,2026-02-13 04:12:11.696636
MERCH_00003117,40.56,REVIEW,19.047619047619047,80,75,20,20,0,New business: 30 days; Elevated chargeback rate: 4.80%,2026-02-13 04:12:11.747030
MERCH_00003118,28.45,APPROVE,4.761904761904761,40,50,20,35,15,No website presence,2026-02-13 04:12:11.798894
MERCH_00003119,35.07,REVIEW,42.857142857142854,80,10,20,30,50,New business: 35 days,2026-02-13 04:12:11.850469
MERCH_00003120,27.81,APPROVE,19.047619047619047,60,10,20,45,40,No website presence,2026-02-13 04:12:11.903585
MERCH_00003121,37.65,REVIEW,9.523809523809526,40,75,20,30,40,Elevated chargeback rate: 2.98%,2026-02-13 04:12:11.958119
MERCH_00003122,32.71,REVIEW,28.57142857142857,80,30,20,35,0,New business: 74 days; No website presence,2026-02-13 04:12:12.008387
MERCH_00003123,26.45,APPROVE,4.761904761904761,80,10,20,20,50,New business: 33 days,2026-02-13 04:12:12.061464
MERCH_00003124,30.57,REVIEW,42.857142857142854,60,10,20,50,15,No website presence,2026-02-13 04:12:12.114639
MERCH_00003125,24.2,APPROVE,4.761904761904761,15,30,20,45,50,No website presence,2026-02-13 04:12:12.155857
MERCH_00003126,30.15,REVIEW,9.523809523809526,25,50,20,30,50,,2026-02-13 04:12:12.205447
MERCH_00003127,20.5,APPROVE,0.0,40,10,20,30,50,,2026-02-13 04:12:12.255810
MERCH_00003128,15.75,APPROVE,0.0,15,10,20,20,50,,2026-02-13 04:12:12.305127
MERCH_00003129,41.75,REVIEW,0.0,80,75,20,20,50,New business: 79 days; Elevated chargeback rate: 2.30%,2026-02-13 04:12:12.356792
MERCH_00003130,40.32,REVIEW,42.857142857142854,40,75,20,30,0,Elevated chargeback rate: 2.83%,2026-02-13 04:12:12.408522
MERCH_00003131,43.06,REVIEW,19.047619047619047,40,95,20,40,15,Elevated chargeback rate: 5.65%,2026-02-13 04:12:12.457228
MERCH_00003132,30.0,REVIEW,0.0,25,75,20,35,0,Elevated chargeback rate: 4.39%,2026-02-13 04:12:12.506480
MERCH_00003133,35.57,REVIEW,42.857142857142854,40,30,20,45,50,No website presence,2026-02-13 04:12:12.554924
MERCH_00003134,22.25,APPROVE,0.0,25,50,20,20,0,,2026-02-13 04:12:12.606021
MERCH_00003135,26.45,APPROVE,4.761904761904761,40,50,20,30,0,,2026-02-13 04:12:12.660626
MERCH_00003136,15.75,APPROVE,0.0,25,10,20,30,25,,2026-02-13 04:12:12.713501
MERCH_00003137,23.57,APPROVE,42.857142857142854,40,10,20,25,0,,2026-02-13 04:12:12.765183
MERCH_00003138,32.45,REVIEW,4.761904761904761,80,50,20,30,0,New business: 49 days,2026-02-13 04:12:12.822367
MERCH_00003139,40.57,REVIEW,42.857142857142854,15,75,20,20,50,Elevated chargeback rate: 3.52%,2026-02-13 04:12:12.875564
MERCH_00003140,14.56,APPROVE,19.047619047619047,15,10,20,20,0,,2026-02-13 04:12:12.924846
MERCH_00003141,26.45,APPROVE,4.761904761904761,80,10,20,20,50,New business: 71 days,2026-02-13 04:12:12.974242
MERCH_00003142,35.45,REVIEW,4.761904761904761,15,75,20,45,50,Elevated chargeback rate: 2.57%; No website presence,2026-02-13 04:12:13.024309
MERCH_00003143,27.4,APPROVE,9.523809523809526,80,10,20,20,50,New business: 30 days,2026-02-13 04:12:13.074894
MERCH_00003144,19.45,APPROVE,4.761904761904761,60,10,20,30,0,,2026-02-13 04:12:13.121103
MERCH_00003145,21.31,APPROVE,19.047619047619047,60,10,20,20,0,,2026-02-13 04:12:13.168967
MERCH_00003146,22.31,APPROVE,19.047619047619047,60,10,20,30,0,,2026-02-13 04:12:13.219125
MERCH_00003147,29.4,APPROVE,9.523809523809526,60,30,20,20,50,,2026-02-13 04:12:13.266004
MERCH_00003148,17.45,APPROVE,4.761904761904761,40,10,20,40,0,No website presence,2026-02-13 04:12:13.316778
MERCH_00003149,31.9,REVIEW,9.523809523809526,25,75,20,35,0,Elevated chargeback rate: 2.82%,2026-02-13 04:12:13.369779
MERCH_00003150,30.4,REVIEW,9.523809523809526,25,75,20,20,0,Elevated chargeback rate: 2.16%,2026-02-13 04:12:13.425117
MERCH_00003151,26.45,APPROVE,4.761904761904761,80,10,20,20,50,New business: 87 days,2026-02-13 04:12:13.476201
MERCH_00003152,41.57,REVIEW,42.857142857142854,15,75,20,30,50,Elevated chargeback rate: 2.33%,2026-02-13 04:12:13.526115
MERCH_00003153,19.31,APPROVE,19.047619047619047,40,10,20,30,0,,2026-02-13 04:12:13.577177
MERCH_00003154,21.65,APPROVE,9.523809523809526,25,30,20,45,0,No website presence,2026-02-13 04:12:13.628962
MERCH_00003155,47.0,REVIEW,100.0,40,50,20,45,0,High-risk industry: Cryptocurrency; No website presence,2026-02-13 04:12:13.684807
MERCH_00003156,38.07,REVIEW,42.857142857142854,25,75,20,30,0,Elevated chargeback rate: 2.28%,2026-02-13 04:12:13.737069
MERCH_00003157,41.71,REVIEW,28.57142857142857,80,50,20,25,50,New business: 65 days,2026-02-13 04:12:13.782448
MERCH_00003158,21.0,APPROVE,0.0,40,30,20,20,15,,2026-02-13 04:12:13.827837
MERCH_00003159,50.56,REVIEW,19.047619047619047,80,95,20,45,25,New business: 37 days; Elevated chargeback rate: 14.92%; No website presence,2026-02-13 04:12:13.870995
MERCH_00003160,33.81,REVIEW,19.047619047619047,25,75,20,35,0,Elevated chargeback rate: 2.47%; No website presence,2026-02-13 04:12:13.918983
MERCH_00003161,19.31,APPROVE,19.047619047619047,40,10,20,30,0,,2026-02-13 04:12:13.970333
MERCH_00003162,32.4,REVIEW,9.523809523809526,25,75,20,25,15,Elevated chargeback rate: 3.92%,2026-02-13 04:12:14.021316
MERCH_00003163,36.06,REVIEW,19.047619047619047,40,75,20,20,15,Elevated chargeback rate: 4.07%,2026-02-13 04:12:14.068603
MERCH_00003164,36.06,REVIEW,19.047619047619047,40,75,20,35,0,Elevated chargeback rate: 2.22%; No website presence,2026-02-13 04:12:14.121175
MERCH_00003165,46.82,REVIEW,42.857142857142854,80,75,20,20,15,New business: 45 days; Elevated chargeback rate: 3.65%,2026-02-13 04:12:14.172982
MERCH_00003166,38.06,REVIEW,19.047619047619047,40,75,20,40,15,Elevated chargeback rate: 2.60%,2026-02-13 04:12:14.226496
MERCH_00003167,35.07,REVIEW,42.857142857142854,80,10,20,55,25,New business: 55 days; No website presence,2026-02-13 04:12:14.275735
MERCH_00003168,37.7,REVIEW,4.761904761904761,80,75,20,20,0,New business: 79 days; Elevated chargeback rate: 2.55%,2026-02-13 04:12:14.328583
MERCH_00003169,39.21,REVIEW,28.57142857142857,80,50,20,35,15,New business: 77 days,2026-02-13 04:12:14.382234
MERCH_00003170,40.57,REVIEW,42.857142857142854,15,75,20,20,50,Elevated chargeback rate: 2.48%,2026-02-13 04:12:14.433637
MERCH_00003171,28.31,APPROVE,19.047619047619047,40,50,20,20,0,,2026-02-13 04:12:14.476124
MERCH_00003172,37.2,REVIEW,4.761904761904761,40,75,20,25,50,Elevated chargeback rate: 2.04%,2026-02-13 04:12:14.521542
MERCH_00003173,50.5,REVIEW,100.0,80,50,20,20,0,High-risk industry: Cryptocurrency; New business: 57 days,2026-02-13 04:12:14.570757
MERCH_00003174,47.7,REVIEW,4.761904761904761,80,95,20,20,50,New business: 60 days; Elevated chargeback rate: 5.15%,2026-02-13 04:12:14.617896
MERCH_00003175,12.75,APPROVE,0.0,25,10,20,25,0,,2026-02-13 04:12:14.667198
MERCH_00003176,46.82,REVIEW,42.857142857142854,40,95,20,20,25,Elevated chargeback rate: 10.08%,2026-02-13 04:12:14.718788
MERCH_00003177,26.06,APPROVE,19.047619047619047,25,30,20,20,50,,2026-02-13 04:12:14.769162
MERCH_00003178,38.4,REVIEW,9.523809523809526,80,50,20,30,50,New business: 30 days,2026-02-13 04:12:14.821052
MERCH_00003179,23.07,APPROVE,42.857142857142854,40,10,20,20,0,,2026-02-13 04:12:14.874972
MERCH_00003180,31.21,REVIEW,28.57142857142857,80,10,20,20,50,New business: 76 days,2026-02-13 04:12:14.922416
MERCH_00003181,33.25,REVIEW,0.0,40,75,20,20,25,Elevated chargeback rate: 3.15%,2026-02-13 04:12:14.978385
MERCH_00003182,44.56,REVIEW,19.047619047619047,40,95,20,20,50,Elevated chargeback rate: 5.94%,2026-02-13 04:12:15.028205
MERCH_00003183,30.21,REVIEW,28.57142857142857,40,50,20,20,0,,2026-02-13 04:12:15.080034
MERCH_00003184,28.31,APPROVE,19.047619047619047,40,50,20,20,0,,2026-02-13 04:12:15.129418
MERCH_00003185,31.5,REVIEW,0.0,80,50,20,30,0,New business: 30 days,2026-02-13 04:12:15.179799
MERCH_00003186,22.81,APPROVE,19.047619047619047,60,10,20,20,15,,2026-02-13 04:12:15.228211
MERCH_00003187,28.45,APPROVE,4.761904761904761,60,50,20,20,0,,2026-02-13 04:12:15.277051
MERCH_00003188,41.06,REVIEW,19.047619047619047,40,75,20,35,50,Elevated chargeback rate: 4.92%; No website presence,2026-02-13 04:12:15.322496
MERCH_00003189,23.45,APPROVE,4.761904761904761,60,10,20,20,50,,2026-02-13 04:12:15.358599
MERCH_00003190,29.95,APPROVE,4.761904761904761,60,30,20,35,50,No website presence,2026-02-13 04:12:15.393656
MERCH_00003191,29.07,APPROVE,42.857142857142854,80,10,20,20,0,New business: 30 days,2026-02-13 04:12:15.431820
MERCH_00003192,35.21,REVIEW,28.57142857142857,80,30,20,60,0,New business: 61 days,2026-02-13 04:12:15.480258
MERCH_00003193,28.4,APPROVE,9.523809523809526,80,10,20,30,50,New business: 30 days,2026-02-13 04:12:15.528380
MERCH_00003194,44.46,REVIEW,28.57142857142857,80,75,20,40,0,New business: 80 days; Elevated chargeback rate: 3.69%; No website presence,2026-02-13 04:12:15.572742
MERCH_00003195,35.0,REVIEW,0.0,80,50,20,40,25,New business: 40 days; No website presence,2026-02-13 04:12:15.620083
MERCH_00003196,29.5,APPROVE,0.0,60,50,20,25,15,,2026-02-13 04:12:15.667879
MERCH_00003197,23.46,APPROVE,28.57142857142857,15,30,20,40,0,,2026-02-13 04:12:15.714810
MERCH_00003198,26.45,APPROVE,4.761904761904761,80,10,20,20,50,New business: 30 days,2026-02-13 04:12:15.765538
MERCH_00003199,23.4,APPROVE,9.523809523809526,80,10,20,30,0,New business: 50 days,2026-02-13 04:12:15.816781
MERCH_00003200,21.06,APPROVE,19.047619047619047,25,10,20,20,50,,2026-02-13 04:12:15.867390
MERCH_00003201,38.2,REVIEW,4.761904761904761,40,75,20,35,50,Elevated chargeback rate: 3.71%; No website presence,2026-02-13 04:12:15.917185
MERCH_00003202,24.31,APPROVE,19.047619047619047,40,10,20,30,50,,2026-02-13 04:12:15.968839
MERCH_00003203,40.21,REVIEW,28.57142857142857,25,75,20,30,50,Elevated chargeback rate: 2.53%,2026-02-13 04:12:16.019666
MERCH_00003204,27.45,APPROVE,4.761904761904761,60,30,20,45,15,No website presence,2026-02-13 04:12:16.062141
MERCH_00003205,38.46,REVIEW,28.57142857142857,40,75,20,25,15,Elevated chargeback rate: 4.11%,2026-02-13 04:12:16.108998
MERCH_00003206,16.0,APPROVE,0.0,40,10,20,20,15,,2026-02-13 04:12:16.157072
MERCH_00003207,35.4,REVIEW,9.523809523809526,60,50,20,30,50,,2026-02-13 04:12:16.206930
MERCH_00003208,21.95,APPROVE,4.761904761904761,40,10,20,35,50,,2026-02-13 04:12:16.257209
MERCH_00003209,41.81,REVIEW,19.047619047619047,80,50,20,45,50,New business: 36 days; No website presence,2026-02-13 04:12:16.309608
MERCH_00003210,41.2,REVIEW,4.761904761904761,80,75,20,55,0,New business: 30 days; Elevated chargeback rate: 4.35%; No website presence,2026-02-13 04:12:16.363496
MERCH_00003211,33.45,REVIEW,4.761904761904761,60,50,20,20,50,,2026-02-13 04:12:16.409578
MERCH_00003212,23.81,APPROVE,19.047619047619047,60,10,20,45,0,No website presence,2026-02-13 04:12:16.456070
MERCH_00003213,59.75,REVIEW,100.0,60,75,20,30,50,High-risk industry: Cryptocurrency; Elevated chargeback rate: 2.01%,2026-02-13 04:12:16.504533
MERCH_00003214,14.15,APPROVE,9.523809523809526,25,10,20,20,0,,2026-02-13 04:12:16.557592
MERCH_00003215,30.07,REVIEW,42.857142857142854,60,10,20,35,25,No website presence,2026-02-13 04:12:16.608013
MERCH_00003216,45.56,REVIEW,19.047619047619047,80,75,20,20,50,New business: 30 days; Elevated chargeback rate: 4.96%,2026-02-13 04:12:16.659523
MERCH_00003217,30.95,REVIEW,4.761904761904761,60,50,20,45,0,No website presence,2026-02-13 04:12:16.713305
MERCH_00003218,34.31,REVIEW,19.047619047619047,80,50,20,20,0,New business: 79 days,2026-02-13 04:12:16.764267
MERCH_00003219,24.45,APPROVE,4.761904761904761,60,30,20,30,0,,2026-02-13 04:12:16.805511
MERCH_00003220,29.2,APPROVE,4.761904761904761,25,50,20,30,50,,2026-02-13 04:12:16.851339
MERCH_00003221,35.9,REVIEW,9.523809523809526,60,50,20,35,50,No website presence,2026-02-13 04:12:16.895737
MERCH_00003222,27.4,APPROVE,9.523809523809526,40,50,20,30,0,,2026-02-13 04:12:16.940148
MERCH_00003223,27.56,APPROVE,19.047619047619047,25,50,20,20,15,,2026-02-13 04:12:16.989613
MERCH_00003224,46.82,REVIEW,42.857142857142854,80,75,20,35,0,New business: 88 days; Elevated chargeback rate: 4.18%; No website presence,2026-02-13 04:12:17.044249
MERCH_00003225,40.57,REVIEW,42.857142857142854,15,75,20,20,50,Elevated chargeback rate: 2.31%,2026-02-13 04:12:17.088202
MERCH_00003226,23.0,APPROVE,0.0,80,10,20,45,0,New business: 64 days; No website presence,2026-02-13 04:12:17.141316
MERCH_00003227,30.57,REVIEW,42.857142857142854,60,10,20,40,25,,2026-02-13 04:12:17.193196
MERCH_00003228,28.81,APPROVE,19.047619047619047,60,30,20,20,25,,2026-02-13 04:12:17.244654
MERCH_00003229,38.75,REVIEW,0.0,80,75,20,40,0,New business: 30 days; Elevated chargeback rate: 4.93%; No website presence,2026-02-13 04:12:17.294093
MERCH_00003230,42.06,REVIEW,19.047619047619047,80,75,20,20,15,New business: 30 days; Elevated chargeback rate: 2.67%,2026-02-13 04:12:17.346283
MERCH_00003231,35.65,REVIEW,9.523809523809526,60,75,20,20,0,Elevated chargeback rate: 3.84%,2026-02-13 04:12:17.402246
MERCH_00003232,34.4,REVIEW,9.523809523809526,60,50,20,20,50,,2026-02-13 04:12:17.449441
MERCH_00003233,33.75,REVIEW,0.0,60,75,20,20,0,Elevated chargeback rate: 2.91%,2026-02-13 04:12:17.503012
MERCH_00003234,37.49,REVIEW,76.19047619047619,25,50,20,20,0,High-risk industry: Gambling,2026-02-13 04:12:17.551396
MERCH_00003235,28.31,APPROVE,19.047619047619047,40,50,20,20,0,,2026-02-13 04:12:17.601101
MERCH_00003236,31.81,REVIEW,19.047619047619047,40,50,20,30,25,,2026-02-13 04:12:17.651175
MERCH_00003237,43.7,REVIEW,4.761904761904761,80,75,20,30,50,New business: 33 days; Elevated chargeback rate: 2.08%,2026-02-13 04:12:17.705116
MERCH_00003238,29.82,APPROVE,42.857142857142854,25,10,20,60,50,,2026-02-13 04:12:17.756566
MERCH_00003239,36.45,REVIEW,4.761904761904761,80,50,20,20,50,New business: 74 days,2026-02-13 04:12:17.812009
MERCH_00003240,18.7,APPROVE,4.761904761904761,25,10,20,25,50,,2026-02-13 04:12:17.861754
MERCH_00003241,20.45,APPROVE,4.761904761904761,40,10,20,20,50,,2026-02-13 04:12:17.912213
MERCH_00003242,33.49,REVIEW,76.19047619047619,25,10,20,30,50,High-risk industry: Gambling,2026-02-13 04:12:17.965224
MERCH_00003243,28.32,APPROVE,42.857142857142854,25,10,20,45,50,No website presence,2026-02-13 04:12:18.016104
MERCH_00003244,28.56,APPROVE,19.047619047619047,25,50,20,45,0,,2026-02-13 04:12:18.068806
MERCH_00003245,39.07,REVIEW,42.857142857142854,80,30,20,20,50,New business: 54 days,2026-02-13 04:12:18.116832
MERCH_00003246,41.45,REVIEW,4.761904761904761,25,75,50,30,50,Elevated chargeback rate: 3.22%,2026-02-13 04:12:18.160350
MERCH_00003247,19.81,APPROVE,19.047619047619047,40,10,20,35,0,,2026-02-13 04:12:18.210374
MERCH_00003248,31.0,REVIEW,0.0,60,10,50,45,50,No website presence,2026-02-13 04:12:18.253794
MERCH_00003249,14.15,APPROVE,9.523809523809526,25,10,20,20,0,,2026-02-13 04:12:18.303064
MERCH_00003250,24.5,APPROVE,0.0,40,50,20,20,0,,2026-02-13 04:12:18.353013
MERCH_00003251,31.45,REVIEW,4.761904761904761,80,50,20,20,0,New business: 67 days,2026-02-13 04:12:18.404327
MERCH_00003252,43.56,REVIEW,19.047619047619047,40,75,20,60,50,Elevated chargeback rate: 3.28%,2026-02-13 04:12:18.452702
MERCH_00003253,29.57,APPROVE,42.857142857142854,80,10,20,25,0,New business: 74 days,2026-02-13 04:12:18.510760
MERCH_00003254,23.32,APPROVE,42.857142857142854,25,10,20,45,0,No website presence,2026-02-13 04:12:18.563944
MERCH_00003255,37.71,REVIEW,28.57142857142857,80,30,20,35,50,New business: 47 days; No website presence,2026-02-13 04:12:18.614301
MERCH_00003256,10.75,APPROVE,0.0,15,10,20,20,0,,2026-02-13 04:12:18.670028
MERCH_00003257,43.46,REVIEW,28.57142857142857,60,75,20,35,25,Elevated chargeback rate: 3.63%,2026-02-13 04:12:18.723029
MERCH_00003258,22.06,APPROVE,19.047619047619047,25,10,20,30,50,,2026-02-13 04:12:18.771879
MERCH_00003259,22.45,APPROVE,4.761904761904761,80,10,20,30,0,New business: 71 days,2026-02-13 04:12:18.821795
MERCH_00003260,27.21,APPROVE,28.57142857142857,80,10,20,30,0,New business: 30 days,2026-02-13 04:12:18.870766
MERCH_00003261,52.25,REVIEW,100.0,40,75,20,35,0,High-risk industry: Cryptocurrency; Elevated chargeback rate: 3.10%; No website presence,2026-02-13 04:12:18.918733
MERCH_00003262,28.45,APPROVE,4.761904761904761,60,30,20,20,50,,2026-02-13 04:12:18.963128
